UTC,12878,12896,12897,12984,13161,13162,13163,13164,13165,13166,13237,13238,13239,13240,13308,13309,13310,13311,13312,13313,13384,13405,13993,13994,13995,13996,13997,13998,13999,14000,14001,14002,14003,14004,14005,14006
2016-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 14:00:00,0.06744079255882403,0.015115956387111988,2.317780002287233,3.5869180481005816,0.07022053280471327,1.504725678324528,0.27586638191643953,0.5316697645399305,0.6971896057860743,2.0414111816015934,4.685097438026141,1.2074993966740668,1.2074993966740668,0.5312997342506853,0.9011853472788176,3.400472772368043,3.400472772368043,3.400472772368043,3.400472772368043,6.800945544736086,2.17393640372858,5.45869135269909,2.8784789497308396,0.03403468802594643,0.0,4.437980990129772,3.6983176350325992,0.0,0.0,0.6171067516592195,0.06592164627916808,0.4620143517071109,0.0,1.1537995496571494,0.3085533758296097,0.5499450817178289
2016-01-01 15:00:00,0.543334889822517,0.08715181443102354,13.363278176521282,4.724882871827538,0.1134208047331666,2.430445825019672,0.4455817399400792,0.8587575309576557,1.1261065965977215,3.297304962045988,5.78702311728742,1.4915007472732749,1.4915007472732749,0.656260353016415,1.7995324294665829,6.7902356549916325,6.7902356549916325,6.7902356549916325,6.7902356549916325,13.580471309983265,2.8191549499853243,9.114814204729967,22.340165012989612,2.4664634556807683,0.0020112491625961927,40.0305267938774,33.35877175384692,0.00130952214546722,0.0012818950085902955,4.4731711789162425,1.7620605855549931,3.9184066051065405,0.0005525409632163653,12.322950230284526,2.2365855894581212,1.3639024262035684
2016-01-01 16:00:00,1.1693157018330649,0.5998599325227318,91.97851902228216,11.667707707740053,0.5730015617096167,12.278604921531524,2.2510775986632567,4.33844058795932,5.689086922493255,16.657973760366712,10.184289225806854,2.624816691295401,2.624816691295401,1.1549193889224558,0.12601305775935892,0.4754892684387646,0.4754892684387646,0.4754892684387646,0.4754892684387646,0.9509785368775292,11.114892766255743,14.320975969849119,23.943462771345423,60.46494358325839,35.15392981364909,75.28430246677658,62.73691651866007,22.888684409347526,22.405800636678162,7.035602596360412,24.310960556867013,8.648550412638638,9.657672440016736,0.3972555054686719,3.517801298180206,7.787200456353668
2016-01-01 17:00:00,2.1707157257006893,0.5247825799614215,80.46666547761791,10.020656600032474,0.8943297488083752,19.164208460731412,3.513438331639376,6.771353819444443,8.879416626230267,25.99944301995903,5.2465923749281815,1.3522144912585556,1.3522144912585556,0.5949744180924792,2.401978935523456,9.063466981727117,9.063466981727117,9.063466981727117,9.063466981727117,18.126933963454235,10.153563948528678,61.62068803394784,42.216662044739216,18.684288394909075,12.429880227692847,6.003661565200964,5.003051486310951,8.093081286533272,7.922341383455737,22.417291246377896,18.064028338266887,12.671366177370606,3.4148022598717898,5.19842966119292,11.208645623188948,5.179116303441623
2016-01-01 18:00:00,1.370598287678451,0.6207576286724527,95.18283731140087,5.89723852246328,0.20924195182672226,4.483756358350818,0.8220219513842051,1.5842605352436798,2.0774736273090904,6.082962574705861,2.6425743760460385,0.6810758947139164,0.6810758947139164,0.2996733929457996,1.2642086777257882,4.770280612150903,4.770280612150903,4.770280612150903,4.770280612150903,9.540561224301806,13.261101683653074,52.6324556298711,10.44430256388639,18.899833688674057,56.34173465852318,18.31808677901429,15.265072392710831,36.68404310364209,35.91011672474521,20.20999290255295,7.2124200540348955,15.984840183478218,15.478498779726216,12.940875268535173,10.104996451276476,6.57874889580523
2016-01-01 19:00:00,0.8080267180981777,0.5943812608409366,91.13846287969623,8.828324561132344,0.18662532819691516,3.999114160234313,0.7331709293893011,1.4130203349234676,1.8529228585295825,5.425464911976667,3.6080777487385087,0.9299169513998176,0.9299169513998176,0.4091634493528224,0.8300524314240014,3.1320644243979814,3.1320644243979814,3.1320644243979814,3.1320644243979814,6.264128848795963,14.29368684271333,80.11859398855916,50.719049162544955,33.847842800759395,36.02873601493805,7.77664608609987,6.480538267667116,23.458269901266483,22.963369633355807,29.81082676952188,10.747236250686948,24.558286564498406,9.89800415417666,8.600297206297464,14.90541338476094,10.676877878322342
2016-01-01 20:00:00,1.2876436786117977,0.3992658432482529,61.22076418864909,16.89239895521083,0.13255338054995458,2.8404295443723147,0.5207454014425179,1.0036184321878434,1.316065668500356,3.8535161251467587,4.291894937721699,1.10615847573894,1.10615847573894,0.4867097175287114,2.4249066159572346,9.149980925884293,9.149980925884293,9.149980925884293,9.149980925884293,18.299961851768586,7.282724613512316,59.498933852293156,29.36719438917616,61.66405995890787,24.441712277053362,22.416898473096524,18.68074912601169,15.913971821292966,15.578234495216325,21.358117429181654,6.8721551547043624,11.728053788219425,6.7147561858325835,11.113443709875849,10.679058714590829,4.664094831166317
2016-01-01 21:00:00,1.1614103448100894,0.6396485972452507,98.07945090427656,5.604541770489859,0.10790397333500387,2.312228026797312,0.4239084652785584,0.8169872327235868,1.0713323241406876,3.1369225983275877,3.672838559542991,0.9466078832832172,0.9466078832832172,0.4165074666877826,2.6201717992793263,9.886781639376,9.886781639376,9.886781639376,9.886781639376,19.773563278752,1.2736133588441745,47.846269207134284,27.424447715265288,18.222893090527574,90.25078552033374,18.269810752960133,15.224842365794865,58.762187192121296,57.522478662694844,15.772015274343026,5.024199678070044,2.90418919536246,24.79417152340628,18.319048592376102,7.886007637171513,4.485357285187474
2016-01-01 22:00:00,0.602185618741335,0.39639030595347946,60.77984596510292,2.51686739015038,0.043009102768444434,0.9216236232108064,0.16896432983983906,0.32564033694431177,0.4270189376330966,1.250335993236661,1.4480350340040469,0.3732049003033901,0.3732049003033901,0.1642101571501588,1.7064326413283435,6.438939214800035,6.438939214800035,6.438939214800035,6.438939214800035,12.87787842960007,0.3246200002205267,29.982706932266694,13.03002342500999,8.73847351009817,62.99031356789568,8.61670570231315,7.180588059864608,41.01292350026229,40.147672860461626,70.40687680105916,2.332909290106977,1.188875865655132,17.305031239383492,12.703290067321145,35.20343840052958,1.936163238627848
2016-01-01 23:00:00,0.12735621607938258,0.06591314483752353,10.106682601653052,0.1821043972609998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4227007491272603,0.8257974962412882,19.030934063062052,0.8649841154420214,0.7208201088152916,12.391020562924659,12.129606431339305,29.23980177092701,0.04597695955052364,0.0,5.228278576826039,4.3524049092366734,14.619900885463505,0.09649922312272252
2016-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
